"order_id","payment_sequential","payment_value"
"4ca85f4678311f4f2ef6f29382fb7e65",1,34.12
"4caaf61b274c02f48a293f31001a0c01",1,186.94
"4cab646fdec6d36f60c2febb8a595b8e",1,183.73
"4cae9d93ca1f1266e9ddfc79f7ff85db",1,89.21
"4caecf79f2dfbc0304ffdc8637ff5900",1,50.15
"4cb24865009af24b4fba1f3dbe0d1445",1,192.66
"4cb51127f19f7254b320efe1718477dd",1,77.1
"4cb686f61b0dc1fccb62139434f14b44",1,202.98
"4cbe8de031dbae0b80286a23fdc1cf91",1,47.84
"4cbe8de031dbae0b80286a23fdc1cf91",2,1.5
"4cbf1cc60a2d1704a70e11ee8be1510a",1,130.03
"4cc22fa6b7267027aac4151271636112",1,101.73
"4cc479c410cb824d577fb1a31af7b002",1,112.71
"4cc95216e51190048472a2baf6fa53ee",1,56.05
"4ccf6ee1044ab9f8ec63953f1f2a708d",1,136.71
"4cd02e8d4d592a91c4c7c1eac9fb7660",1,56.61
"4cd51eda54a11e3c63f60e6ce9626c35",1,91.1
"4cd9478b63edacb631dcf780b036b157",1,26.79
"4cdf8813fc5f4c3d74041453f606868c",1,279.27
"4ce01eeaa0d476f2aebfe6caae88d946",1,105.03
"4ce4fb772277f3a13a61a93b7f19d62e",1,171.01
"4ce830b077b717252c8d9ca0dc8885bf",1,89.36
"4ce9d69b3090e93c33e18de78c029403",1,36.78
"4ceb9336411700f9568db2ef11bda594",1,218.08
"4ced342eaecfe9e29be64d5a93ce1379",1,177.42
"4cf05124a340f768d9d89d5b91a6af97",1,31.38
"4cf225bc6f9bf421b97987161b23cc57",1,63.42
"4cf60bd5860098be664ba92156f05393",1,71.14
"4cfaef0e608d086a42b2ab2d089419fb",1,41.99
"4cff7f0b5c2c6d7be3f10d0d202cbc2f",1,370.6
"4d018030375b4b3ff3510d0c869c7b9e",1,86.85
"4d02fcbcbf4a19682c0c09fb8fc8005f",1,257.85
"4d0b787622daa9bd782364f14583ce5a",1,18.45
"4d0c3a21d494b800520fb1dbaa715164",1,119.64
"4d0d3e6d52ebda96d3ff80f913a49cee",1,56.78
"4d0fce2314e3a88cb7371a111cf69f41",1,135.59
"4d1520659b160e48900f017af350bfb1",1,125.98
"4d19a84d4fe92e95e982b879faa52c20",1,52.09
"4d1bd19ef9b586e3ffe42f894f2b041e",1,33.54
"4d2d8a4224215f680cc5221011347401",1,132.57
"4d2e19ae56a1a07f7e506913229d76fa",1,978.97
"4d31272d8cb07c4ab84562c8ae2e0fdb",1,501.5
"4d3144d146f15c73378b715f90be85b9",1,147.64
"4d315c56f2d8d8d27bf1a1365d41c923",1,47.81
"4d315c56f2d8d8d27bf1a1365d41c923",2,100.0
"4d3bfdf4c7d6578ea445d588371ae10e",1,77.29
"4d41aecae7fc035c91789128309fb7b0",1,49.51
"4d44526e9f5875e440f58363f5a621de",1,136.77
"4d483bf690ca21bdc005df9b623673c7",1,433.05
"4d4d7ad98b37eef086b111e3db16257d",1,159.14
"4d4ef6cd8147028ffd8c18dc0f6e3050",1,87.58
"4d5779c1406a8459afe82091e0dae935",1,208.34
"4d59391202a2a67c2e2fea6f349a67f5",1,266.28
"4d605dc9c5436f936edfd77a5c410297",1,71.8
"4d630f57194f5aba1a3d12ce23e71cd9",1,240.23
"4d680edbaa7d3d9bed69532957368a03",1,353.09
"4d6951fdb1a472a77ce1422ca656c2b8",1,154.07
"4d6aaa0dbe2223eac880e1aad0137929",1,113.67
"4d6aaa0dbe2223eac880e1aad0137929",2,33.85
"4d6dca1dbb561c5c5af9a4c8fbc38375",1,245.36
"4d71a2a0282a7080b9b93eef2dfed23e",1,50.0
"4d7a50dd7785d456154efdc27f2154b8",1,163.53
"4d7e10ed70b8c2358e94850352bb490b",1,77.57
"4d81d50f72f166b704ba664c8a1ddbd6",1,168.93
"4d8a7251d3f4f82c05c207b52ccd25f3",1,163.68
"4d8facc97be05fe7125870fb933e0362",1,133.34
"4d9190887b47ff1b89c657c788c038f6",1,2.67
"4d9190887b47ff1b89c657c788c038f6",2,12.8
"4d9190887b47ff1b89c657c788c038f6",3,12.8
"4d9190887b47ff1b89c657c788c038f6",4,12.8
"4d9190887b47ff1b89c657c788c038f6",5,12.8
"4d95703047b8a80cf5796b7478900ec7",1,103.5
"4d9e1d72435984adb22e59511ff36b7c",1,85.42
"4da1780a79ddb7340ed2081b6c035d2d",1,463.77
"4da3bd761ca73d692ae0f5c252495546",1,26.44
"4da457afd715a9eade1b7b5a2fcc2d9c",1,113.71
"4da4840a1f38aad712a0857596e24b44",1,197.12
"4da937ffa1e058f52a9eeb89187d65b5",1,47.3
"4dab8f54cf0785f122d751e4c9010e0a",1,59.49
"4dadb98bf1a3966f985a0e3e5923d413",1,403.8
"4dadcd5f9e682c17fdc6dded70c048e0",1,41.43
"4daff85e0d1a3a189c1303c9ade1c4ab",1,174.96
"4db13e29abf6d3e8e492111088e60d9b",1,32.43
"4dba50963d750e691239a5fb64bed86f",1,75.38
"4dbf5de576e0e8d18ad0932e1ed8e89d",1,328.14
"4dca9eeee0f0444664e0bb2522fea8c9",1,67.43
"4dcc01481b7ab4f5f37c8eb4c4c67841",1,72.25
"4dd077c76e72e73742c4af14ebfbd4d1",1,151.62
"4dd08fa7dea495346c25580cf491fd79",1,55.38
"4dd732bbd48564f149f8b7ed056c9f4f",1,106.72
"4dd9de2bf8da8d482efe46264442f71d",1,51.88
"4dda81f6169b472f50dc01b2c3cea637",1,119.37
"4dda84ad43d105c6d3b73004b4f647ba",1,86.81
"4de53bbf0a2a3bae777eb829a3145c9c",1,213.74
"4de5beb49e4389e91971200bacf4e024",1,106.16
"4de5e476244e0fced5eabc7d26c02dd9",1,309.01
"4dea917f3fa605c7d6eff1a97a207768",1,74.2
"4decb358ab08877ea0febfd7d1112a98",1,60.85
"4dee0af7a42637f58cde016b73d93216",1,232.94
"4df92d82d79c3b52c7138679fa9b07fc",1,109.2
"4df92d82d79c3b52c7138679fa9b07fc",2,100.0
"4dfe2ddcd2de2e45fd88e8c6bae55901",1,111.62
"4e08bdd0a71b43ba19f8c0a89c8ce665",1,294.71
"4e0e3013defc109eaef2c4cf86b66a10",1,133.58
"4e11f2c19781a078792e270995343e17",1,106.66
"4e1545ab101855b3e843d794ab1d3081",1,91.19
"4e157a36ea9cf89bde6fff57a780b525",1,57.44
"4e16f71b2a5ddc0266f9ddfdfd0bcfba",1,134.63
"4e184878c2c61e669ffa5918c089c73f",1,49.16
"4e1de8ce601dce8d9ec0049bb09af89d",1,209.58
"4e21387c48145e5e07a1d552b1a69776",1,59.75
"4e2160ff7a61b2bf4fbd2e527ea924d3",1,54.36
"4e27ad7f1a6821ceddc8442eb1875014",1,69.67
"4e4130337193dc0b97e9bbdcf262a965",1,83.23
"4e426aca1d549d77439cb4eb115a5d37",1,62.31
"4e49c4d84e4e416dfa56e61889b7113d",1,57.78
"4e4d30e5b9a5366b48373c359fde8863",1,23.29
"4e4d9ab79db69a4bd0d79833bfce91f3",1,56.4
"4e53a913dfd522beb67229c2784dde5b",1,154.38
"4e55b06f6fb2f612f4bf4723563fd326",1,24.02
"4e55f642a3b11a6cfcec80a9aebbb513",1,135.04
"4e61d7c6f86143c04ee80dae4955fd92",1,83.22
"4e64cd773156febbf0e105d0b4aeaad0",1,191.22
"4e724c7d98c212ac0bbca82b6d274f76",1,87.55
"4e7838e2ac3b81d9d9ca377dcc0549de",1,95.65
"4e78c8e6f00a4ca7409db04227837738",1,95.64
"4e7994addb0e4622199601af5b9c9ed3",1,49.0
"4e7ca1c32e075c6efd8bdffeac2be58a",1,31.38
"4e839b1ce670c701bd83a9d9aeb58969",1,96.26
"4e89acaaa6801f3fddbd08b4258b2b6e",1,93.3
"4e8ccb7e52d788ba5787160a8bf84b60",1,187.28
"4e8d225c6e153e6bcc6a160e4b687649",1,92.91
"4e94d143ec7303c9e8095b6432bb3859",1,50.63
"4e9cb71601575577f2208d3aedf933cc",1,87.63
"4ea17d0c90f37e942470706403d14a7b",1,206.41
"4ea3508e2de6e58640c0efe3ef758829",1,80.89
"4ea66e940d723646064604059b99f32a",1,238.76
"4ea67666d3072d3b4fdc92d11f6992e4",1,87.72
"4ea741e30080ceba74e43520b2a0a55a",1,35.13
"4ea7a0509e9dc440b977de71fe9128cb",1,63.0
"4eae14ba78c6ed873a6d1f11e52326b1",1,50.83
"4eb56038347ee86edd66fb4f2abb0aa5",1,82.7
"4eb71835d8c9c5ecc87678a05e24a3a4",1,65.0
"4ec40a7013b2b2e20429009214c283b4",1,19.07
"4ec57b5a1be421a2a793a22237120c24",1,75.51
"4ec8686587a9b92422ae24861683958f",1,230.83
"4ec97b4065c679e4f09cc6eb9110045d",1,219.63
"4ec9ed3418359adf8fe6a74b288ee659",1,36.96
"4ecddf4ce273e32faaf71a4a8ed4676e",1,194.24
"4edaf27ed056e42729b2700dfd0dbccc",1,87.71
"4edca0186e467f58fe99ab648f604ce8",1,128.86
"4edd97a383a190e45e83c16cd6460d63",1,28.4
"4eeb7a26bd818dca75553383c9ef857c",1,64.09
"4eecbfcab9ec27fad7e24ac94f9a032b",1,196.81
"4eeecb9e657525024b9b538730c5f974",1,31.22
"4ef04edb491b8cc23eabe782ced6715c",1,84.24
"4ef2dc299b0885933a8773c1aa3656ae",1,88.72
"4ef50a2c9652e429d7d7591a0712aad0",1,135.72
"4efb9f3d8ba57d35f9f884744e757265",1,64.09
"4efbb5172eeaa8a9dd5a9483cfae3637",1,416.54
"4f037f852cf9b1a96760775d55221c33",1,84.23
"4f0ae5e0706a3e90f9f36d0f34fe60aa",1,92.78
"4f0b86c3487e56b6e9594e9dfdb5d70c",1,59.08
"4f0b86c3487e56b6e9594e9dfdb5d70c",2,100.0
"4f0b86c3487e56b6e9594e9dfdb5d70c",3,49.06
"4f0b86c3487e56b6e9594e9dfdb5d70c",4,4.99
"4f0db42a25e38b5376a4e33b5cd42687",1,122.02
"4f1330720e5aa2d61a474c63620fc42b",1,104.87
"4f1792824612bbcd94a21516822b86c6",1,206.95
"4f1948db278b553e701c7930ee85cb8a",1,105.52
"4f1a1c6f6fbca0d084e77e3f74b37cf6",1,240.1
"4f22cd3d78d124f7ac060a3171493ef4",1,36.35
"4f248cce45f86c074a86cbf117d2b1b5",1,94.62
"4f25074c14f57fb1a98808c9a2f820df",1,345.05
"4f26458e3155ac93aa479a6d3ab6f909",1,42.42
"4f32c93f66aadbd682294f5cedde7c18",1,237.08
"4f38a875c972c4803a792f62b999b4cd",1,247.68
"4f392bdcc6b33f1b56ae0fd844343bbb",1,93.48
"4f39a94d6e474819d898d6df7d394996",1,196.5
"4f39a9f31c5a7d46ecfc92571700a6f9",1,196.35
"4f3d4a1f5d64be803fb322242a968047",1,92.26
"4f3d999a0ae0716dc5695cf3fa630f34",1,189.37
"4f40407d8eaef9c3cd83ce9357826a6b",1,70.03
"4f405b650a39270ace3d575d308884d4",1,87.8
"4f4cdcc0b6af1eb7d23872ddc92b5d05",1,46.68
"4f5045d7a7d322ba928da791f6d5c9f4",1,120.19
"4f54cd2c8e8986790a962e3657390e1d",1,64.01
"4f5b17a084374aefa986a762eb8a7de2",1,236.3
"4f5fa78eddf28c3f669aa1554fe38622",1,96.47
"4f7801b0527e8669f25d2f5488ea8a58",1,243.52
"4f7ce3efe568a5e57290a9fa3e45b1f5",1,1727.67
"4f7e398a1ddb1c349465b42b6865c60b",1,171.84
"4f80c4f6e510fb8a22b31c912541de1a",1,56.06
"4f80c4f6e510fb8a22b31c912541de1a",2,50.0
"4f869174cbff0495e39adbe5a6c4c040",1,68.12
"4f887591abea8a000c18b3837a1f505f",1,165.36
"4f8c0aad507bf7d1561641f3208cb43b",1,37.68
"4f8c4fa99a873ffb8452acc0e0c9c515",1,81.2
"4f95977893357c1a4a9ab91107e78cf5",1,66.47
"4f99d1a7b0d2308edf45baa6997ac961",1,125.53
"4f9b8c1bedc66f4bd34725cfdee6833b",1,151.58
"4fa1b6d5d3ca98e8def932544cc51b90",1,89.41
"4fa9d0878410252bb7108bfba1b99ac8",1,104.37
"4fad81538268bbfafe6e20730ec0c4fb",1,49.79
"4fae2518409c86365fc386f8824c2282",1,97.71
"4fb22a6181117d7a0532aab46cef0e03",1,180.93
"4fb3509d3efabb076843cd252a3e5562",1,134.18
"4fb76fa13b108a0d0478483421b0992c",1,8.4
"4fb76fa13b108a0d0478483421b0992c",2,10.91
"4fb76fa13b108a0d0478483421b0992c",3,16.19
"4fb76fa13b108a0d0478483421b0992c",4,9.18
"4fb76fa13b108a0d0478483421b0992c",5,9.48
"4fb76fa13b108a0d0478483421b0992c",6,10.04
"4fb76fa13b108a0d0478483421b0992c",7,8.23
"4fb76fa13b108a0d0478483421b0992c",8,10.04
"4fb76fa13b108a0d0478483421b0992c",9,6.49
"4fb76fa13b108a0d0478483421b0992c",10,1.3
"4fb76fa13b108a0d0478483421b0992c",11,8.65
"4fb76fa13b108a0d0478483421b0992c",12,8.23
"4fb76fa13b108a0d0478483421b0992c",13,0.13
"4fb7f38042d214ada4d81cc23d228cc8",1,74.74
"4fb940c1dd0d52bdd810288027151f9d",1,111.6
"4fba4b6ba715a2a3c0c0d0f9cd561640",1,44.65
"4fbef147dd3264b3b8764ea9ecdc462f",1,325.26
"4fbf4b4d08900c34f81e01ace9d3f294",1,64.48
"4fc42727f0b542099a7568206da01fa6",1,100.34
"4fc44d78867142c627497b60a7e0228a",1,65.24
"4fc94c8676998593a574d390d50dea42",1,149.86
"4fcd41f1365d2b6852c34568499584b8",1,155.62
"4fd59975900e997c6785ec9da06787aa",1,757.9
"4fd754f42b2d84fcafd63991c1680329",1,153.04
"4fd754f42b2d84fcafd63991c1680329",2,29.32
"4fe2e8b329e56a00aba9b0136b46f00f",1,82.97
"4fe2fd5509bca02cbd39aa5b3eeb2a8f",1,51.2
"4fe3375df4882c70c200e075e3f1fed0",1,97.08
"4fe4120d5ff847b658ad80188256cb99",1,101.14
"4fe44efd8929f9dc43de71da5537c25e",1,58.27
"4fe73718f01ee4a8a5edb8f5c72d1994",1,47.62
"4feb155d6d4d8b2ba3191d90655f3b99",1,39.09
"4fec76db2097ee09cc1dd9717d6ead9c",1,138.89
"4ff17917a5050a11678d9af3fb12ef57",1,164.79
"4ff1875e3f8c120cfe6cef2ec1aca104",1,154.11
"4ff1875e3f8c120cfe6cef2ec1aca104",2,20.0
"4ff1875e3f8c120cfe6cef2ec1aca104",3,20.0
"4ff30df8edae6cbf204b92a93c0b5e0e",1,7.83
"4ff30df8edae6cbf204b92a93c0b5e0e",2,14.4
"4ff5089ec54ccbbccc7334916e882e00",1,88.37
"4ff67d3d6e7ebcbcf5cd40998e8a3d2a",1,186.13
"4ff8e28200e5a7a50b448cfaaf1f8ed3",1,2288.31
"4ff907acfe03d4b4eccece88f700eb43",1,82.91
"4fffddeaf14b2a486b47dd30c6f6f480",1,231.79
"50016cfea9ee1adce87144110716aa4e",1,65.23
"5005cef43694f92d85586692652e5216",1,48.3
"5008e6358df7e92655ca078e3f41b8a6",1,184.08
"500ae586f3dab7aba8557a29f0073de4",1,136.6
"500e36e71ec5080f1935acac38e0f8c1",1,58.0
"501e09201e883a7018d34ba1a20e903b",1,47.7
"5020a3db49225f967490d76021c7d13a",1,188.45
"5021c4cb8f8fa752b0b12fc72fd72cf4",1,59.09
"502668fa85b6cff5243cf74ce4100182",1,33.59
"5028b62d8f474883ae57b5da1ffd1e8a",1,198.57
"502aea10bd5711477ee1f532f1115031",1,106.29
"502f9fab8b6ef318e23a5700a237ef1b",1,94.43
"502fcc6b96f393f4aba791d5ba89b409",1,219.63
"50345d40b0f9c76464f67c9971bf823e",1,55.88
"5037eaa70390c5b3b4073d0aaac80c15",1,102.64
"503835e65064755671a55973619b9eb7",1,173.84
"5038506ec2dd435985c9a1b5a092c82a",1,882.92
"5039c86e0392fa512d40a377555e64c3",1,49.86
"503a416fb4261893e74138567c7138a5",1,177.21
"503b1d55537c749ca776d67d0d765cf9",1,141.78
"503ede67b27bbb1c7dca67c00af403a5",1,228.6
"503ff9670f30b2971bcb5df703a3f405",1,113.12
"5040757d4e06a4be96d3827b860b4e7c",1,253.65
"50414654de178b0b11767504bf0a2fb5",1,150.7
"5042f28675b7eedd6c772f3c0df075f1",1,26.35
"504ec2b6f69e898c557955750272d563",1,63.77
"50506303ce9b440d995694aedde271b7",1,112.47
"5050bad26c6099dce48e97368a53f149",1,78.71
"50517e1413e46c6df586274af938d47e",1,44.65
"50517e1413e46c6df586274af938d47e",2,26.69
"5051a95bc31ec72f803d5df48c2a695b",1,77.59
"5051a95bc31ec72f803d5df48c2a695b",2,133.39
"505a3bb5ff0c07fe7d0557cab70693ae",1,193.51
"505c74a8514300103db4767c595fd85a",1,40.57
"5062a18a32fe0f9975f7a1630a0a67dd",1,65.85
"506feda6a5f5513b9d383bb59eb06674",1,260.92
"50703a5cdfb2b550cebacccaef68c958",1,85.59
"5071a087edad1389b255966ad38d6beb",1,192.69
"507240e305d631056d7ced5d5ab0eb9a",1,59.47
"5074238c56f199449436a1260aead2fd",1,109.5
"5076401c4f2f4895fceef67a44144242",1,87.48
"50782cd44ddec8134f7d93043ebfd333",1,51.93
"50852bd4d7074310017db9d4b0e243b3",1,76.28
"508692b097f28d849a080d75cfcc2ef1",1,133.56
"508d02fd7a1d114cdfd32ecb91721855",1,104.38
"509952a95c250007c345b4b929663dc6",1,136.91
"509c69c52df2779cbec8cf7772c5bf00",1,162.92
"509cbbb4be7bf37477a52cd2204b30ff",1,127.46
"509f828e4a4b823e3b6d282400e52add",1,64.51
"50a444b891ba3221c5b7c4b48a194ed4",1,192.35
"50a58980b691ff7dee971df1e77476e6",1,200.37
"50a6fb3fc2465d6d820f5a569be4d566",1,28.0
"50aab84da01ba9c794d22060d1b8abeb",1,39.52
"50aee6309ac7a0d4fd5c78ac0d4e5404",1,277.48
"50b12be3bc56611c2bfcc398100bc07b",1,105.28
"50b5066885d2ef4b7501586bcfb8d2d0",1,58.27
"50b8c557d8dd265d4417824162c5888c",1,428.52
"50ba48feadedab8aed970b1ed1d6e058",1,46.72
"50bf77081d0fdd2e57dcff0acf8fefeb",1,145.58
"50bf8a2b03e3f4c0e4ebf955b3e1860d",1,43.94
"50c148a26a1b15414632c64a2942374a",1,59.78
"50c561609b802ec8d508a9f48c669918",1,116.0
"50c67fc0ce3ee7959b7dfeeabfbe6b78",1,173.57
"50c71607b83f5edc9a65e7c7d9910b1a",1,105.28
"50ca437944c60d3b838ce51d74a464b8",1,210.03
"50d6f8533f3af9e65b8f22694ecd96c5",1,66.6
"50dca53ca33b739bef09e7933e8b380e",1,65.4
"50dfd1d8502e5ef282d85dd49cee6db5",1,95.76
"50ef86138cef1c3745888df8e7ac74dd",1,45.01
"50f39d306a35f31046305de54b1527ec",1,61.79
"50f90eb24d38ad16db65067a4d519498",1,116.94
"50f943da6e59c10475c030a61ff8a31c",1,82.66
"50fe82ce977520094518dd8618d7331a",1,13.39
"510489aaadbd8f7064bc8f433b222de9",1,340.72
"5108acfe22756c07a696f4ff210790a8",1,37.38
"510bff1cf06be1143d3b6698df2fd486",2,406.38
"510c373425eabae593ad4cb8953d60f0",1,106.87
"510d5ab9d1299666e8dadb24d137209d",1,143.93
"51119a98965b7d1f2fee96f39ad86695",1,447.24
"5112c764fa2925ae974ee7c77478a4cb",1,17.11
"5112c764fa2925ae974ee7c77478a4cb",2,17.57
"511629b91fcfb73e2e7ee747102a9ffd",1,170.01
"511792104eb626cc6881f7831561265c",1,419.3
"511c9c59155679bf85e46829de6bf067",1,261.82
"511d690ed216be4320cc7ad3174a2292",1,104.37
"511da260161b881c22b3608bed0044e5",1,63.12
"511ec73b8104809938ca0ee00706c0ca",1,35.77
"51274dc531d06d31c1e36aeadd41bc05",1,105.26
"512ba2efae3409f37660ce26199b32aa",1,236.92
"5132d60eed6685d7cb062a0cd4655caf",1,528.22
"5137f8c3662122707504625d55882d56",1,42.09
"51443d57f4db8cd4a58620d7b9a8c723",1,159.94
"5144dbb4f6ca252c6c13a14f26c3fbe6",1,95.64
"5151440ea2132efaa3964222d023b19c",1,232.48
"5156f62d18510bbdc946ebbe9846a6d4",1,65.11
"515aaa95a8dd7d681d27df00e71a311b",1,27.59
"515aaa95a8dd7d681d27df00e71a311b",2,12.01
"515ad53b1bdf1d9da25e0c1079a1b242",1,94.43
"515c58930f7c49f1a0d9756e12491e63",1,173.68
"5164933efe0cd14f31424b9badf81f19",1,141.9
"5175f15824e2cc42b048406820e7d7ce",1,61.84
"5178acb217f7a75ee85a3dd00eacdad7",1,68.13
"517b4b7e7f723df3693ae71473078d73",1,89.75
"517defb33f093024e769619f4e9a0d5f",1,157.51
"5181858c29858ceca3dd9e548a42b2b5",1,114.42
"518556dca9ef8c42a63ae02ced2a479b",1,971.1
"5188f7ae18cdf7538841648a7e49bbbf",1,214.14
"5189eca8aa65ca525e4929c6f6a758d1",1,486.3
"518f635a71b22cd5e588f9ba98f6204a",1,104.09
"518fcf931a950e2fdd0c4de17b5ed862",1,175.63
"519203404f6116d406a970763ee75799",1,81.89
"51942abe49111ec0fb49141d451793df",1,37.09
"519f5c942411291de3577a9915b8ecd5",1,189.37
"51b0dccc8596ce37a930dff2d63a10a2",1,117.68
"51bb13153af861b1c5967b91c735bb8a",1,329.98
"51c68b0aedaa22a0b426f5635ac439b1",1,399.44
"51c6e11bdc431158ce46b1c5f2ddc4a6",1,48.49
"51c7edabb9739b6998ee68efb7e10d31",1,201.08
"51c88c10daf1d028607325b9f19e3a5f",1,109.15
"51ceba3ba51d4b4543e7f78e181e0ba9",1,104.3
"51df4b64807ba1804510ee0c17f1e074",1,86.73
"51dfe9f034afda72c27c6b01e98526f6",1,79.98
"51e5e08365469f68d9f281c619b2354f",1,63.08
"51e827dc634ca855acba1d305c4649af",1,1265.83
"51e88bc351dd268bb9c9e78d263c4a06",1,67.42
"51ea9bcaebefed721e498f8fb39c8911",1,274.89
"51eaae3287e04efba45a51f52098fc88",1,87.32
"51eb3e42940efb2afe2e7546e8bf2f5d",1,44.72
"51eb3e42940efb2afe2e7546e8bf2f5d",2,25.0
"51eb3e42940efb2afe2e7546e8bf2f5d",3,7.02
"51ee9ef5d831b5f76f97d2819e7f94a9",1,89.77
"51fb61776ef5371653e8b4e1c99d1c12",1,31.96
"51fc12a7908ea200b269a6ecfb3e7740",1,30.96
"5200457b47c6543e5756c85ab87b4f2f",1,146.56
"52038f72e03466900807aa5ec042d3ed",1,99.2
"5209e430c4a82e1eb7cd636ecbb573a3",1,137.99
"520a772c685704aec515546f7a098ea9",1,145.56
"520ddcbcf0082ed43b0a73ce1127f073",1,33.75
"520ea64853a832e3e2fe0ff5d6f44667",1,119.8
"521b27020c398e2a652901b3414c2f26",1,131.73
"521eea255d54a537e8889bb61072923d",1,96.71
"521fac667299475d5d3de647d23c681b",1,540.18
"52217c0ab449b049002b45c4d68f7bb4",1,175.9
"522b2777aac040e0393106af251e3a1a",1,149.16
"522cbbbed021f59b773323ed5039ceee",1,159.76
"523156bbb727eaea16d8a2880296d26c",1,162.19
"52324f390c9414a6c6b4a2f1b24964b4",1,436.5
"5236307716393b7114b53ee991f36956",1,265.99
"523824180b3b651c5d233b761bdd7597",1,73.15
"523d7597c0c82db94fd16b4213e2f0ab",1,30.42
"524328eaaeddfd8aa01dc3897ad69935",1,135.92
"52432d42fb818ca588e38c5067f73c3f",1,86.02
"5246f33ed41cfa5f5b8f64e7bc8cf0c2",1,69.2
"524a77411e47956b583e344545abf653",1,407.69
"524e1be52afa977f77d263a35041c19f",1,102.92
"524ea0422eabccf15e4af385f6b153d6",1,36.59
"5256aac1d939c4bbc931cc7c1c78a419",1,137.13
"525e80907574dfabd0d59adfaa107f89",1,50.01
"526043f9d39d510f7a79547410cd3318",1,64.1
"5261639befee46871e5005e71a7694a7",1,70.07
"5262eaeb971616ffef822379ed91896f",1,0.67
"5262eaeb971616ffef822379ed91896f",2,47.55
"52636dd3c039f62169b0eb724af63047",1,77.77
"5266088c56ae6a700425da42e273e7cd",1,25.78
"52676562cb2111b7d4ec7c70868bf4dc",1,197.04
"526e5c7b86409498289e780020805f70",1,243.8
"526e735eb29aafd817d59ca159eb7aab",1,31.28
"526fc45095e2adeba18063d4c0700d3c",1,77.57
"5270a6da2c326132afd3b3c0a186a795",1,58.17
"5270a6da2c326132afd3b3c0a186a795",2,59.68
"5278f92718cd6d3de89da59a99515b34",1,175.98
"528588e5accc2b1c808576e68fd1d46c",1,300.49
"5295794ed329bd3ffd4581bc4a0627a5",1,156.87
"529e1bb30ba6e4c420219a539593eee0",1,75.17
"52b5d339bbba7bd8f18ca836ab540227",1,43.08
"52b5d9c64618868f5f1367c7934dbf1f",1,139.52
"52b72b336dbd155b3d75bb3fcc799ac3",1,56.78
"52b828f13e08788433adad4a7d135779",1,176.83
"52c1dd5de2f994e2979bb421330763ad",1,252.44
"52c41e4882172d2311d038615bf36d46",1,182.32
"52cbc18ba1a5171e8b511f49c561c9b4",1,330.95
"52e0844a4571e7443dd8e575e7f33480",1,105.66
"52e5445828db681d83dccb33a15ecac4",1,194.06
"52e6988a13f9dd7d567b0816dba52a03",1,3041.73
"52ef81c49a349b1162a7bd4a8c2034e4",1,59.96
"52f166ce5fa053bbb27d317e4fd231b7",1,446.51
"52fe09ed9b59f3ee4be7b74b990d13bd",1,39.41
"53007e0777fa3fb5e536c05a83b50198",1,521.73
"53007e0777fa3fb5e536c05a83b50198",2,50.0
"53035288acc866ee15423b4293722b46",1,375.74
"5308fdab519f7478ef64894128fbbee4",1,36.07
"5308fdab519f7478ef64894128fbbee4",2,112.67
"530e59f0f148ec0029b49a2cbc1ce2ce",1,88.09
"530ed5c74fd86562fe50456702b65599",1,129.0
"5312f3d56a531aaf51a7b9b3e38905cf",1,279.25
"531752ff49fa411d865ecde8cce5c7ee",1,57.78
"53177d318c723e378c2a2aa1e9b2ea8e",1,5.43
"53177d318c723e378c2a2aa1e9b2ea8e",2,9.51
"53177d318c723e378c2a2aa1e9b2ea8e",3,20.0
"53177d318c723e378c2a2aa1e9b2ea8e",4,20.0
"531adaed1a1981c1cf381bbf3a4a3895",1,158.71
"53239db74c7835641f106ef90b3d0100",1,154.9
"53251dae6eb94ed4fa67b57bd60e58bf",1,75.21
"532ed5e14e24ae1f0d735b91524b98b9",1,83.23
"53302305754d77daab8c64a29db8d8c4",1,89.3
"53366f56110f65cb92e10f720b3679a5",1,806.46
"533e104c4193cf07d264603f7800fb71",1,44.51
"5342639ad4af90638a48134b744df827",1,125.61
"5342acb7b183acec77f59e4d78f7c804",1,150.21
"5347a7f07b3387d2dd23be64b9ceea32",1,62.7
"534c285356eb06898b7ea7edbb14476b",1,279.1
"534ea80843e1a5eb1ccebfea5d52258e",1,69.03
"5352c1dc5dd9f4aa2a6dedff4b9da9d9",1,60.44
"535c8ce792ddc4f50d7d860ae069049d",1,276.65
"5361ae7742cca11bdce02eba111d345a",1,70.02
"536a79f3bcb2ac2163cd5c46695fb573",1,69.09
"536e606dcf8c48bf1813fe03c14cb6c5",1,142.1
"536e67ebddde7719b68c4fbb35aac905",1,63.36
"536f87431ee4a19ed39a8c419a4c5692",1,116.11
"5370a96022220f889db213211b32740d",1,195.61
"5373c26702420c0f842871e489365e20",1,27.25
"5373c26702420c0f842871e489365e20",2,12.59
"537f17846f5373310e18e7bcc734c39d",1,328.95
"5384eba8f22866695801e33c6dc25745",1,60.8
"538917e9e6d39e4e2f6d7480f7c2479e",1,134.77
"539a1383b0bd9b963044945e607f1aca",1,188.06
"539dddb1ac06e5b2d492d27c95d05504",1,125.23
"539f8cabdc5c85e2f451197749a96753",1,80.33
"53a2fc4e276fa45a7962cec897d2bc89",1,142.14
"53a9030f4c378093408080aa3809e214",1,285.63
